,org,repo,user,date,commits,comments
13423,jupyter,repo2docker,betatim,2018-11-28,,1.0
13424,jupyter,repo2docker,betatim,2018-11-30,,1.0
13425,jupyter,repo2docker,betatim,2018-12-01,,3.0
13426,jupyter,repo2docker,betatim,2018-12-02,,1.0
13427,jupyter,repo2docker,betatim,2018-12-04,,1.0
13428,jupyter,repo2docker,betatim,2018-12-06,,2.0
13429,jupyter,repo2docker,betatim,2018-12-07,,4.0
13430,jupyter,repo2docker,betatim,2018-12-13,,7.0
13431,jupyter,repo2docker,betatim,2018-12-16,,1.0
13432,jupyter,repo2docker,betatim,2018-12-24,,2.0
13433,jupyter,repo2docker,betatim,2018-12-26,,1.0
13434,jupyter,repo2docker,betatim,2019-01-03,,3.0
13435,jupyter,repo2docker,betatim,2019-01-04,,5.0
13436,jupyter,repo2docker,betatim,2019-01-10,,3.0
13437,jupyter,repo2docker,betatim,2019-01-11,,2.0
13438,jupyter,repo2docker,betatim,2019-01-13,,1.0
13439,jupyter,repo2docker,betatim,2019-01-16,,1.0
13440,jupyter,repo2docker,betatim,2019-01-20,,1.0
13441,jupyter,repo2docker,betatim,2019-01-23,,1.0
13442,jupyter,repo2docker,betatim,2019-01-24,,1.0
13443,jupyter,repo2docker,betatim,2019-02-03,,2.0
13444,jupyter,repo2docker,betatim,2019-02-07,,1.0
13445,jupyter,repo2docker,betatim,2019-02-12,,2.0
13446,jupyter,repo2docker,betatim,2019-02-13,,2.0
13447,jupyter,repo2docker,bitnik,2018-04-11,,1.0
13448,jupyter,repo2docker,bitnik,2018-10-11,,1.0
13449,jupyter,repo2docker,bitnik,2018-10-30,,1.0
13450,jupyter,repo2docker,blairhudson,2018-10-14,,1.0
13451,jupyter,repo2docker,blairhudson,2018-10-15,,2.0
13452,jupyter,repo2docker,blairhudson,2018-11-05,,1.0
13453,jupyter,repo2docker,blink1073,2017-09-27,,2.0
13454,jupyter,repo2docker,blink1073,2017-11-30,,1.0
13455,jupyter,repo2docker,blink1073,2017-12-17,,1.0
13456,jupyter,repo2docker,blink1073,2018-01-11,,1.0
13457,jupyter,repo2docker,blink1073,2018-02-12,,1.0
13458,jupyter,repo2docker,blink1073,2018-08-13,,3.0
13459,jupyter,repo2docker,blink1073,2018-08-22,,2.0
13460,jupyter,repo2docker,blink1073,2018-08-23,,2.0
13461,jupyter,repo2docker,blink1073,2018-08-24,,2.0
13462,jupyter,repo2docker,blink1073,2018-08-25,,1.0
13463,jupyter,repo2docker,blink1073,2018-08-27,,3.0
13464,jupyter,repo2docker,blink1073,2018-08-28,,3.0
13465,jupyter,repo2docker,blink1073,2018-09-06,,2.0
13466,jupyter,repo2docker,brooksambrose,2017-12-02,,1.0
13467,jupyter,repo2docker,brooksambrose,2018-02-03,,1.0
13468,jupyter,repo2docker,brooksambrose,2018-03-20,,3.0
13469,jupyter,repo2docker,brooksambrose,2018-05-18,,1.0
13470,jupyter,repo2docker,brooksambrose,2018-05-21,,2.0
13471,jupyter,repo2docker,brooksambrose,2018-05-22,,1.0
13472,jupyter,repo2docker,brooksambrose,2018-05-23,,2.0
13473,jupyter,repo2docker,brooksambrose,2018-07-17,,1.0
13474,jupyter,repo2docker,captainsafia,2019-02-05,,2.0
13475,jupyter,repo2docker,captainsafia,2019-02-09,,1.0
13476,jupyter,repo2docker,cboettig,2017-08-18,,1.0
13477,jupyter,repo2docker,cboettig,2017-08-29,,1.0
13478,jupyter,repo2docker,cboettig,2017-10-19,,1.0
13479,jupyter,repo2docker,cboettig,2018-02-19,,1.0
13480,jupyter,repo2docker,cboettig,2018-10-02,,1.0
13481,jupyter,repo2docker,cboettig,2018-10-08,,1.0
13482,jupyter,repo2docker,cboettig,2018-10-09,,1.0
13483,jupyter,repo2docker,cboettig,2018-11-28,,2.0
13484,jupyter,repo2docker,cboettig,2018-11-29,,2.0
13485,jupyter,repo2docker,cboettig,2018-12-01,,1.0
13486,jupyter,repo2docker,cboettig,2019-01-23,,2.0
13487,jupyter,repo2docker,choldgraf,2017-05-12,,1.0
13488,jupyter,repo2docker,choldgraf,2017-06-02,,1.0
13489,jupyter,repo2docker,choldgraf,2017-06-15,,1.0
13490,jupyter,repo2docker,choldgraf,2017-06-27,,1.0
13491,jupyter,repo2docker,choldgraf,2017-06-30,,3.0
13492,jupyter,repo2docker,choldgraf,2017-07-01,,1.0
13493,jupyter,repo2docker,choldgraf,2017-07-05,,1.0
13494,jupyter,repo2docker,choldgraf,2017-07-11,,1.0
13495,jupyter,repo2docker,choldgraf,2017-07-30,,1.0
13496,jupyter,repo2docker,choldgraf,2017-08-13,,1.0
13497,jupyter,repo2docker,choldgraf,2017-08-17,,1.0
13498,jupyter,repo2docker,choldgraf,2017-08-26,,3.0
13499,jupyter,repo2docker,choldgraf,2017-08-27,,6.0
13500,jupyter,repo2docker,choldgraf,2017-08-28,,6.0
13501,jupyter,repo2docker,choldgraf,2017-09-02,,1.0
13502,jupyter,repo2docker,choldgraf,2017-09-07,,1.0
13503,jupyter,repo2docker,choldgraf,2017-09-11,,2.0
13504,jupyter,repo2docker,choldgraf,2017-09-19,,1.0
13505,jupyter,repo2docker,choldgraf,2017-10-03,,1.0
13506,jupyter,repo2docker,choldgraf,2017-10-04,,2.0
13507,jupyter,repo2docker,choldgraf,2017-10-12,,2.0
13508,jupyter,repo2docker,choldgraf,2017-10-16,,2.0
13509,jupyter,repo2docker,choldgraf,2017-10-20,,4.0
13510,jupyter,repo2docker,choldgraf,2017-10-24,,7.0
13511,jupyter,repo2docker,choldgraf,2017-10-26,,1.0
13512,jupyter,repo2docker,choldgraf,2017-10-27,,1.0
13513,jupyter,repo2docker,choldgraf,2017-11-04,,1.0
13514,jupyter,repo2docker,choldgraf,2017-11-07,,3.0
13515,jupyter,repo2docker,choldgraf,2017-11-09,,1.0
13516,jupyter,repo2docker,choldgraf,2017-11-10,,1.0
13517,jupyter,repo2docker,choldgraf,2017-11-11,,1.0
13518,jupyter,repo2docker,choldgraf,2017-11-12,,8.0
13519,jupyter,repo2docker,choldgraf,2017-11-13,,3.0
13520,jupyter,repo2docker,choldgraf,2017-11-16,,1.0
13521,jupyter,repo2docker,choldgraf,2017-11-21,,2.0
13522,jupyter,repo2docker,choldgraf,2017-11-30,,3.0
13523,jupyter,repo2docker,choldgraf,2017-12-09,,1.0
13524,jupyter,repo2docker,choldgraf,2017-12-11,,1.0
13525,jupyter,repo2docker,choldgraf,2017-12-13,,11.0
13526,jupyter,repo2docker,choldgraf,2017-12-18,,3.0
13527,jupyter,repo2docker,choldgraf,2017-12-20,,1.0
13528,jupyter,repo2docker,choldgraf,2017-12-21,,3.0
13529,jupyter,repo2docker,choldgraf,2017-12-22,,2.0
13530,jupyter,repo2docker,choldgraf,2017-12-24,,1.0
13531,jupyter,repo2docker,choldgraf,2017-12-25,,1.0
13532,jupyter,repo2docker,choldgraf,2017-12-27,,1.0
13533,jupyter,repo2docker,choldgraf,2017-12-28,,1.0
13534,jupyter,repo2docker,choldgraf,2017-12-29,,2.0
13535,jupyter,repo2docker,choldgraf,2018-01-02,,1.0
13536,jupyter,repo2docker,choldgraf,2018-01-05,,1.0
13537,jupyter,repo2docker,choldgraf,2018-01-06,,1.0
13538,jupyter,repo2docker,choldgraf,2018-01-07,,1.0
13539,jupyter,repo2docker,choldgraf,2018-01-16,,2.0
13540,jupyter,repo2docker,choldgraf,2018-01-17,,1.0
13541,jupyter,repo2docker,choldgraf,2018-01-25,,1.0
13542,jupyter,repo2docker,choldgraf,2018-01-26,,1.0
13543,jupyter,repo2docker,choldgraf,2018-01-27,,1.0
13544,jupyter,repo2docker,choldgraf,2018-01-28,,1.0
13545,jupyter,repo2docker,choldgraf,2018-02-03,,1.0
13546,jupyter,repo2docker,choldgraf,2018-02-05,,2.0
13547,jupyter,repo2docker,choldgraf,2018-02-07,,2.0
13548,jupyter,repo2docker,choldgraf,2018-02-09,,2.0
13549,jupyter,repo2docker,choldgraf,2018-02-10,,2.0
13550,jupyter,repo2docker,choldgraf,2018-02-11,,3.0
13551,jupyter,repo2docker,choldgraf,2018-02-13,,4.0
13552,jupyter,repo2docker,choldgraf,2018-02-15,,1.0
13553,jupyter,repo2docker,choldgraf,2018-02-16,,1.0
13554,jupyter,repo2docker,choldgraf,2018-02-18,,2.0
13555,jupyter,repo2docker,choldgraf,2018-02-22,,1.0
13556,jupyter,repo2docker,choldgraf,2018-03-06,,2.0
13557,jupyter,repo2docker,choldgraf,2018-03-07,,1.0
13558,jupyter,repo2docker,choldgraf,2018-03-13,,1.0
13559,jupyter,repo2docker,choldgraf,2018-03-14,,2.0
13560,jupyter,repo2docker,choldgraf,2018-03-15,,4.0
13561,jupyter,repo2docker,choldgraf,2018-03-26,,1.0
13562,jupyter,repo2docker,choldgraf,2018-04-07,,5.0
13563,jupyter,repo2docker,choldgraf,2018-04-09,,1.0
13564,jupyter,repo2docker,choldgraf,2018-04-27,,2.0
13565,jupyter,repo2docker,choldgraf,2018-04-28,,1.0
13566,jupyter,repo2docker,choldgraf,2018-04-30,,1.0
13567,jupyter,repo2docker,choldgraf,2018-05-07,,1.0
13568,jupyter,repo2docker,choldgraf,2018-05-10,,1.0
13569,jupyter,repo2docker,choldgraf,2018-05-11,,1.0
13570,jupyter,repo2docker,choldgraf,2018-05-16,,1.0
13571,jupyter,repo2docker,choldgraf,2018-05-20,,2.0
13572,jupyter,repo2docker,choldgraf,2018-05-21,,3.0
13573,jupyter,repo2docker,choldgraf,2018-05-24,,3.0
13574,jupyter,repo2docker,choldgraf,2018-06-08,,3.0
13575,jupyter,repo2docker,choldgraf,2018-06-10,,3.0
13576,jupyter,repo2docker,choldgraf,2018-06-13,,1.0
13577,jupyter,repo2docker,choldgraf,2018-06-14,,4.0
13578,jupyter,repo2docker,choldgraf,2018-06-28,,1.0
13579,jupyter,repo2docker,choldgraf,2018-07-10,,1.0
13580,jupyter,repo2docker,choldgraf,2018-07-17,,2.0
13581,jupyter,repo2docker,choldgraf,2018-07-24,,2.0
13582,jupyter,repo2docker,choldgraf,2018-07-31,,5.0
13583,jupyter,repo2docker,choldgraf,2018-08-03,,1.0
13584,jupyter,repo2docker,choldgraf,2018-08-04,,1.0
13585,jupyter,repo2docker,choldgraf,2018-08-11,,4.0
13586,jupyter,repo2docker,choldgraf,2018-08-13,,1.0
13587,jupyter,repo2docker,choldgraf,2018-08-14,,1.0
13588,jupyter,repo2docker,choldgraf,2018-08-15,,2.0
13589,jupyter,repo2docker,choldgraf,2018-08-31,,1.0
13590,jupyter,repo2docker,choldgraf,2018-09-22,,1.0
13591,jupyter,repo2docker,choldgraf,2018-09-23,,1.0
13592,jupyter,repo2docker,choldgraf,2018-09-25,,2.0
13593,jupyter,repo2docker,choldgraf,2018-09-26,,2.0
13594,jupyter,repo2docker,choldgraf,2018-09-27,,1.0
13595,jupyter,repo2docker,choldgraf,2018-09-29,,1.0
13596,jupyter,repo2docker,choldgraf,2018-10-01,,2.0
13597,jupyter,repo2docker,choldgraf,2018-10-07,,1.0
13598,jupyter,repo2docker,choldgraf,2018-10-08,,3.0
13599,jupyter,repo2docker,choldgraf,2018-10-11,,1.0
13600,jupyter,repo2docker,choldgraf,2018-10-14,,1.0
13601,jupyter,repo2docker,choldgraf,2018-10-15,,2.0
13602,jupyter,repo2docker,choldgraf,2018-10-16,,2.0
13603,jupyter,repo2docker,choldgraf,2018-10-24,,3.0
13604,jupyter,repo2docker,choldgraf,2018-10-25,,1.0
13605,jupyter,repo2docker,choldgraf,2018-10-29,,1.0
13606,jupyter,repo2docker,choldgraf,2018-11-02,,1.0
13607,jupyter,repo2docker,choldgraf,2018-11-03,,4.0
13608,jupyter,repo2docker,choldgraf,2018-11-05,,1.0
13609,jupyter,repo2docker,choldgraf,2018-11-06,,7.0
13610,jupyter,repo2docker,choldgraf,2018-11-07,,4.0
13611,jupyter,repo2docker,choldgraf,2018-11-09,,3.0
13612,jupyter,repo2docker,choldgraf,2018-11-11,,2.0
13613,jupyter,repo2docker,choldgraf,2018-11-12,,4.0
13614,jupyter,repo2docker,choldgraf,2018-11-14,,1.0
13615,jupyter,repo2docker,choldgraf,2018-11-16,,2.0
13616,jupyter,repo2docker,choldgraf,2018-12-01,,1.0
13617,jupyter,repo2docker,choldgraf,2018-12-06,,1.0
13618,jupyter,repo2docker,choldgraf,2018-12-07,,2.0
13619,jupyter,repo2docker,choldgraf,2018-12-11,,5.0
13620,jupyter,repo2docker,choldgraf,2018-12-12,,1.0
13621,jupyter,repo2docker,choldgraf,2018-12-14,,3.0
13622,jupyter,repo2docker,choldgraf,2018-12-17,,2.0
13623,jupyter,repo2docker,choldgraf,2018-12-18,,2.0
13624,jupyter,repo2docker,choldgraf,2018-12-21,,2.0
13625,jupyter,repo2docker,choldgraf,2018-12-24,,2.0
13626,jupyter,repo2docker,choldgraf,2018-12-26,,2.0
13627,jupyter,repo2docker,choldgraf,2019-01-10,,1.0
13628,jupyter,repo2docker,choldgraf,2019-01-31,,1.0
13629,jupyter,repo2docker,choldgraf,2019-02-04,,1.0
13630,jupyter,repo2docker,choldgraf,2019-02-05,,2.0
13631,jupyter,repo2docker,choldgraf,2019-02-08,,2.0
13632,jupyter,repo2docker,choldgraf,2019-02-09,,1.0
13633,jupyter,repo2docker,choldgraf,2019-02-10,,1.0
13634,jupyter,repo2docker,chrisfilo,2018-11-06,,1.0
13635,jupyter,repo2docker,codecov-io,2018-03-22,,1.0
13636,jupyter,repo2docker,consideRatio,2018-06-13,,1.0
13637,jupyter,repo2docker,consideRatio,2018-08-05,,1.0
13638,jupyter,repo2docker,consideRatio,2018-11-12,,1.0
13639,jupyter,repo2docker,costrouc,2018-09-18,,1.0
13640,jupyter,repo2docker,costrouc,2018-10-11,,2.0
13641,jupyter,repo2docker,costrouc,2018-10-17,,1.0
13642,jupyter,repo2docker,costrouc,2018-11-05,,4.0
13643,jupyter,repo2docker,costrouc,2018-11-06,,2.0
13644,jupyter,repo2docker,craig-willis,2018-12-07,,1.0
13645,jupyter,repo2docker,craig-willis,2018-12-18,,1.0
13646,jupyter,repo2docker,craig-willis,2018-12-21,,1.0
13647,jupyter,repo2docker,craig-willis,2019-01-04,,1.0
13648,jupyter,repo2docker,craig-willis,2019-01-05,,2.0
13649,jupyter,repo2docker,craig-willis,2019-01-10,,1.0
13650,jupyter,repo2docker,craig-willis,2019-01-11,,2.0
13651,jupyter,repo2docker,craig-willis,2019-01-17,,1.0
13652,jupyter,repo2docker,ctb,2018-03-15,,3.0
13653,jupyter,repo2docker,d-diaz,2019-02-11,,1.0
13654,jupyter,repo2docker,defeo,2018-09-29,,1.0
13655,jupyter,repo2docker,defeo,2018-12-13,,1.0
13656,jupyter,repo2docker,dkleissa,2018-08-29,,1.0
13657,jupyter,repo2docker,dkleissa,2018-08-31,,1.0
13658,jupyter,repo2docker,dpsanders,2017-06-30,,2.0
13659,jupyter,repo2docker,dpsanders,2017-07-01,,1.0
13660,jupyter,repo2docker,dpsanders,2017-11-15,,1.0
13661,jupyter,repo2docker,egpbos,2018-08-08,,1.0
13662,jupyter,repo2docker,ellisonbg,2018-01-16,,1.0
13663,jupyter,repo2docker,ellisonbg,2018-01-25,,1.0
13664,jupyter,repo2docker,ellisonbg,2018-01-27,,1.0
13665,jupyter,repo2docker,evertrol,2018-10-05,,1.0
13666,jupyter,repo2docker,evertrol,2018-10-09,,4.0
13667,jupyter,repo2docker,fmaussion,2019-01-12,,1.0
13668,jupyter,repo2docker,fomightez,2018-03-14,,1.0
13669,jupyter,repo2docker,foozmeat,2017-11-22,,1.0
13670,jupyter,repo2docker,fperez,2019-01-17,,1.0
13671,jupyter,repo2docker,gedankenstuecke,2018-09-13,,1.0
13672,jupyter,repo2docker,giovannipizzi,2018-09-18,,1.0
13673,jupyter,repo2docker,gnestor,2017-10-05,,1.0
13674,jupyter,repo2docker,gnestor,2017-10-06,,3.0
13675,jupyter,repo2docker,gnestor,2017-11-29,,1.0
13676,jupyter,repo2docker,gnestor,2018-11-29,,1.0
13677,jupyter,repo2docker,grovduck,2018-03-27,,1.0
13678,jupyter,repo2docker,grovduck,2018-04-04,,1.0
13679,jupyter,repo2docker,hydrosquall,2017-11-11,,4.0
13680,jupyter,repo2docker,hydrosquall,2017-11-12,,4.0
13681,jupyter,repo2docker,isuruf,2019-02-11,,1.0
13682,jupyter,repo2docker,jamesmyatt,2019-01-28,,1.0
13683,jupyter,repo2docker,jasongrout,2017-11-30,,6.0
13684,jupyter,repo2docker,jburos,2019-01-11,,1.0
13685,jupyter,repo2docker,jezcope,2018-02-15,,1.0
13686,jupyter,repo2docker,jhamman,2018-07-24,,1.0
13687,jupyter,repo2docker,jhamman,2018-08-04,,1.0
13688,jupyter,repo2docker,jhamman,2018-08-15,,1.0
13689,jupyter,repo2docker,jhamman,2019-01-21,,1.0
13690,jupyter,repo2docker,jhamman,2019-01-31,,1.0
13691,jupyter,repo2docker,jhamman,2019-02-01,,1.0
13692,jupyter,repo2docker,jhamman,2019-02-07,,1.0
13693,jupyter,repo2docker,jhamman,2019-02-08,,1.0
13694,jupyter,repo2docker,jhamman,2019-02-11,,1.0
13695,jupyter,repo2docker,jheinen,2017-07-11,,1.0
13696,jupyter,repo2docker,jrbourbeau,2018-12-19,,2.0
13697,jupyter,repo2docker,juanesarango,2018-05-30,,1.0
13698,jupyter,repo2docker,juanesarango,2018-05-31,,1.0
13699,jupyter,repo2docker,juanesarango,2018-06-04,,2.0
13700,jupyter,repo2docker,justinmoon,2018-07-24,,1.0
13701,jupyter,repo2docker,justinmoon,2018-08-02,,1.0
13702,jupyter,repo2docker,jzf2101,2018-06-04,,1.0
13703,jupyter,repo2docker,jzf2101,2018-06-08,,1.0
13704,jupyter,repo2docker,jzf2101,2018-06-11,,1.0
13705,jupyter,repo2docker,jzf2101,2018-06-13,,1.0
13706,jupyter,repo2docker,jzf2101,2018-06-14,,1.0
13707,jupyter,repo2docker,jzf2101,2018-07-01,,2.0
13708,jupyter,repo2docker,jzf2101,2018-07-18,,3.0
13709,jupyter,repo2docker,jzf2101,2018-08-07,,1.0
13710,jupyter,repo2docker,jzf2101,2018-09-26,,6.0
13711,jupyter,repo2docker,jzf2101,2018-10-11,,2.0
13712,jupyter,repo2docker,jzf2101,2018-10-14,,4.0
13713,jupyter,repo2docker,jzf2101,2018-10-15,,3.0
13714,jupyter,repo2docker,jzf2101,2018-10-23,,1.0
13715,jupyter,repo2docker,jzf2101,2018-10-25,,1.0
13716,jupyter,repo2docker,jzf2101,2018-11-15,,3.0
13717,jupyter,repo2docker,jzf2101,2018-11-17,,2.0
13718,jupyter,repo2docker,jzf2101,2018-11-20,,1.0
13719,jupyter,repo2docker,jzf2101,2018-12-01,,1.0
13720,jupyter,repo2docker,jzf2101,2018-12-02,,1.0
13721,jupyter,repo2docker,jzf2101,2018-12-08,,1.0
13722,jupyter,repo2docker,jzf2101,2018-12-12,,2.0
13723,jupyter,repo2docker,jzf2101,2018-12-24,,1.0
13724,jupyter,repo2docker,jzf2101,2018-12-28,,1.0
13725,jupyter,repo2docker,karthik,2018-09-23,,2.0
13726,jupyter,repo2docker,karthik,2018-10-09,,2.0
13727,jupyter,repo2docker,karthik,2018-11-29,,1.0
13728,jupyter,repo2docker,karthik,2018-12-01,,1.0
13729,jupyter,repo2docker,karthik,2018-12-21,,1.0
13730,jupyter,repo2docker,kmader,2018-02-22,,1.0
13731,jupyter,repo2docker,kmader,2018-03-08,,1.0
13732,jupyter,repo2docker,kmader,2018-03-16,,1.0
13733,jupyter,repo2docker,leopsidom,2018-02-26,,1.0
13734,jupyter,repo2docker,ltalirz,2018-09-18,,1.0
13735,jupyter,repo2docker,ltalirz,2018-09-19,,1.0
13736,jupyter,repo2docker,ltetrel,2019-01-17,,1.0
13737,jupyter,repo2docker,ltetrel,2019-01-18,,1.0
13738,jupyter,repo2docker,ltetrel,2019-01-29,,2.0
13739,jupyter,repo2docker,ltetrel,2019-02-14,,1.0
13740,jupyter,repo2docker,matthewfeickert,2018-10-12,,2.0
13741,jupyter,repo2docker,matthewfeickert,2018-10-13,,2.0
13742,jupyter,repo2docker,meffij,2018-01-24,,1.0
13743,jupyter,repo2docker,meffij,2018-01-26,,1.0
13744,jupyter,repo2docker,meffij,2018-02-06,,1.0
13745,jupyter,repo2docker,mgerring,2018-05-20,,1.0
13746,jupyter,repo2docker,mgerring,2018-05-21,,1.0
13747,jupyter,repo2docker,mgerring,2018-06-03,,1.0
13748,jupyter,repo2docker,mhlr,2019-01-04,,2.0
13749,jupyter,repo2docker,minrk,2017-05-29,,1.0
13750,jupyter,repo2docker,minrk,2017-10-02,,1.0
13751,jupyter,repo2docker,minrk,2017-11-29,,2.0
13752,jupyter,repo2docker,minrk,2017-12-07,,1.0
13753,jupyter,repo2docker,minrk,2017-12-08,,1.0
13754,jupyter,repo2docker,minrk,2017-12-20,,1.0
13755,jupyter,repo2docker,minrk,2018-01-02,,3.0
13756,jupyter,repo2docker,minrk,2018-01-04,,1.0
13757,jupyter,repo2docker,minrk,2018-01-05,,3.0
13758,jupyter,repo2docker,minrk,2018-01-15,,3.0
13759,jupyter,repo2docker,minrk,2018-01-16,,2.0
13760,jupyter,repo2docker,minrk,2018-01-18,,1.0
13761,jupyter,repo2docker,minrk,2018-02-13,,2.0
13762,jupyter,repo2docker,minrk,2018-02-14,,1.0
13763,jupyter,repo2docker,minrk,2018-02-15,,1.0
13764,jupyter,repo2docker,minrk,2018-02-16,,1.0
13765,jupyter,repo2docker,minrk,2018-03-14,,1.0
13766,jupyter,repo2docker,minrk,2018-03-16,,2.0
13767,jupyter,repo2docker,minrk,2018-04-04,,1.0
13768,jupyter,repo2docker,minrk,2018-04-25,,1.0
13769,jupyter,repo2docker,minrk,2018-04-27,,1.0
13770,jupyter,repo2docker,minrk,2018-04-30,,1.0
13771,jupyter,repo2docker,minrk,2018-05-24,,1.0
13772,jupyter,repo2docker,minrk,2018-06-06,,2.0
13773,jupyter,repo2docker,minrk,2018-06-07,,1.0
13774,jupyter,repo2docker,minrk,2018-06-14,,1.0
13775,jupyter,repo2docker,minrk,2018-09-20,,1.0
13776,jupyter,repo2docker,minrk,2018-09-27,,3.0
13777,jupyter,repo2docker,minrk,2018-10-10,,1.0
13778,jupyter,repo2docker,minrk,2018-10-12,,1.0
13779,jupyter,repo2docker,minrk,2018-10-19,,1.0
13780,jupyter,repo2docker,minrk,2018-10-30,,1.0
13781,jupyter,repo2docker,minrk,2018-10-31,,1.0
13782,jupyter,repo2docker,minrk,2018-11-05,,1.0
13783,jupyter,repo2docker,minrk,2018-12-18,,4.0
13784,jupyter,repo2docker,minrk,2018-12-21,,1.0
13785,jupyter,repo2docker,minrk,2019-01-07,,1.0
13786,jupyter,repo2docker,minrk,2019-01-11,,1.0
13787,jupyter,repo2docker,minrk,2019-01-15,,1.0
13788,jupyter,repo2docker,minrk,2019-01-21,,1.0
13789,jupyter,repo2docker,minrk,2019-02-11,,2.0
13790,jupyter,repo2docker,mizvol,2018-09-17,,1.0
13791,jupyter,repo2docker,mizvol,2018-09-18,,1.0
13792,jupyter,repo2docker,mpacer,2018-02-12,,2.0
13793,jupyter,repo2docker,mpacer,2018-02-13,,1.0
13794,jupyter,repo2docker,mpacer,2018-02-15,,1.0
13795,jupyter,repo2docker,mrakitin,2019-02-08,,1.0
13796,jupyter,repo2docker,mrustl,2018-03-15,,4.0
13797,jupyter,repo2docker,mryap,2018-12-18,,1.0
13798,jupyter,repo2docker,mukundans91,2017-12-20,,1.0
13799,jupyter,repo2docker,mukundans91,2017-12-29,,1.0
13800,jupyter,repo2docker,mukundans91,2018-01-04,,1.0
13801,jupyter,repo2docker,mukundans91,2018-01-09,,5.0
13802,jupyter,repo2docker,mukundans91,2018-01-11,,4.0
13803,jupyter,repo2docker,mukundans91,2018-01-12,,3.0
13804,jupyter,repo2docker,mukundans91,2018-01-25,,1.0
13805,jupyter,repo2docker,natbusa,2018-02-01,,2.0
13806,jupyter,repo2docker,neuromusic,2018-11-15,,2.0
13807,jupyter,repo2docker,neuromusic,2018-11-16,,4.0
13808,jupyter,repo2docker,nmih,2018-01-03,,2.0
13809,jupyter,repo2docker,nokome,2018-11-01,,1.0
13810,jupyter,repo2docker,nuest,2018-06-22,,1.0
13811,jupyter,repo2docker,nuest,2018-11-29,,1.0
13812,jupyter,repo2docker,oschuett,2017-11-18,,1.0
13813,jupyter,repo2docker,psychemedia,2018-01-06,,1.0
13814,jupyter,repo2docker,psychemedia,2018-02-07,,1.0
13815,jupyter,repo2docker,psychemedia,2018-02-09,,3.0
13816,jupyter,repo2docker,psychemedia,2018-02-12,,2.0
13817,jupyter,repo2docker,psychemedia,2018-03-01,,1.0
13818,jupyter,repo2docker,psychemedia,2018-03-13,,1.0
13819,jupyter,repo2docker,psychemedia,2018-04-25,,7.0
13820,jupyter,repo2docker,psychemedia,2018-04-26,,1.0
13821,jupyter,repo2docker,psychemedia,2018-05-24,,1.0
13822,jupyter,repo2docker,psychemedia,2018-05-29,,2.0
13823,jupyter,repo2docker,psychemedia,2018-05-30,,1.0
13824,jupyter,repo2docker,psychemedia,2018-06-01,,2.0
13825,jupyter,repo2docker,psychemedia,2018-11-05,,1.0
13826,jupyter,repo2docker,psychemedia,2018-12-27,,1.0
13827,jupyter,repo2docker,psychemedia,2019-01-04,,2.0
13828,jupyter,repo2docker,psychemedia,2019-01-05,,2.0
13829,jupyter,repo2docker,remram44,2017-11-07,,1.0
13830,jupyter,repo2docker,remram44,2018-11-05,,1.0
13831,jupyter,repo2docker,remram44,2019-01-02,,1.0
13832,jupyter,repo2docker,rgbkrk,2018-09-06,,1.0
13833,jupyter,repo2docker,rgbkrk,2018-09-07,,1.0
13834,jupyter,repo2docker,rgbkrk,2019-01-30,,9.0
13835,jupyter,repo2docker,rgbkrk,2019-02-05,,2.0
13836,jupyter,repo2docker,rlconley,2018-02-18,,1.0
13837,jupyter,repo2docker,rnestler,2018-07-18,,2.0
13838,jupyter,repo2docker,rnestler,2018-07-19,,2.0
13839,jupyter,repo2docker,rnestler,2018-07-25,,2.0
13840,jupyter,repo2docker,rprimet,2018-01-06,,1.0
13841,jupyter,repo2docker,rprimet,2018-01-10,,2.0
13842,jupyter,repo2docker,rsignell-usgs,2017-10-13,,1.0
13843,jupyter,repo2docker,ryanlovett,2018-02-21,,1.0
13844,jupyter,repo2docker,ryanlovett,2018-02-22,,1.0
13845,jupyter,repo2docker,ryanlovett,2018-03-13,,1.0
13846,jupyter,repo2docker,ryanlovett,2018-05-26,,1.0
13847,jupyter,repo2docker,ryanlovett,2018-05-27,,1.0
13848,jupyter,repo2docker,ryanlovett,2018-08-02,,1.0
